"","b_rationalsupport","b_simplicity"
"1",27.3010235775625,-0.372000310939865
"2",24.875063218357,0.505732211632189
"3",26.7671138152023,-0.860834594209891
"4",26.5878842592505,-0.0721344719537466
"5",25.9659718070772,-1.66576143345334
"6",26.7723302898484,0.108664961132653
"7",24.8525201990614,-2.17502173237902
"8",26.36249001449,0.814040032148467
"9",26.8370343261803,-1.03742348648168
"10",25.0598533830814,-0.291441537850741
"11",25.9057246921681,-1.59183992503065
"12",25.6305703571568,-1.38128373369706
"13",25.9065276738524,-0.838216879987219
"14",26.9110086637886,0.687416763414265
"15",26.5627396189228,-1.90054084940656
"16",27.1199765524102,0.683145317619179
"17",26.4812553793086,0.721676422656306
"18",26.0237605026787,-1.70706844060568
"19",25.6197683543787,-0.141777640389327
"20",26.6881704178738,-0.12285194740754
"21",26.3772892718668,1.651474483966
"22",27.2529842304271,-0.0659274304785325
"23",25.9355796719329,0.685914211344707
"24",25.6172413699311,-0.833440435571966
"25",26.7318606061852,0.712153676248877
"26",27.703891622288,0.278222338582478
"27",26.0308382430367,-1.40429255051985
"28",26.5586562122785,0.434413866281456
"29",26.2004626678647,-0.662575412102292
"30",25.8421187212623,-0.769216216593991
"31",26.5499727865883,0.839140556932355
"32",25.6515330718286,-2.39622369043741
"33",26.6178811660595,1.45400812666921
"34",27.3074086226429,0.177292728055031
"35",26.0879197636781,0.521756139016077
"36",26.8305984967386,-0.60291570147557
"37",25.6601150138192,-2.98684741299912
"38",25.2344902658775,-0.28023135106078
"39",26.6277595750806,-1.39532356648504
"40",27.9245463261432,1.47565421929875
"41",26.624575965716,-0.0444161803354727
"42",26.7060204436998,-0.776597393497491
"43",25.554391934621,-1.21641795486284
"44",24.9727399331683,0.879805317170651
"45",26.2772712477828,-2.3386509591817
"46",26.4336539382113,0.402215153649568
"47",26.8351029174271,-1.20747213153242
"48",26.3293605335616,-1.2224283883441
"49",26.5520534049478,-1.16342004651662
"50",24.2612994347044,-1.88650795459754
"51",27.4773568249032,0.469876682421643
"52",26.703246949686,0.500479184719977
"53",26.1712477379381,-1.55883103777556
"54",26.3017574118972,1.0489855010871
"55",26.7219248439105,-0.308745453713101
"56",27.320236838867,1.69979531359574
"57",26.5438873024776,-1.68969037613769
"58",25.6354006471947,0.25291879916547
"59",27.4727239020575,-0.325283895180821
"60",27.769574801087,0.0725948389324467
"61",27.8496249884668,0.0294914388338878
"62",24.8990479363004,-0.0864272672806651
"63",25.2283647032729,-0.0202180163912095
"64",28.0691864064256,0.162700973185995
"65",25.9011274857215,-1.54440920779086
"66",26.2037870196197,-2.33940877831172
"67",26.2324160435163,0.105387413802195
"68",26.4553506545706,0.44774410253488
"69",26.6511436583852,-1.03749271076996
"70",27.1950648227219,1.05909338437615
"71",27.6912583280976,0.15564892635753
"72",26.5876839159458,-0.0413557541087666
"73",25.6274434849434,0.570710137575436
"74",26.2943656061126,-0.908427473538409
"75",25.8443784995837,0.476094731456125
"76",25.3398742936624,-3.13591312671765
"77",25.8141700351749,-2.68018844404386
"78",24.714492169837,0.494619377781582
"79",26.6010438418449,-1.15654747924046
"80",26.4765891175256,1.53968345564002
"81",26.4367163845385,-1.23469253129496
"82",26.1927813474891,0.422988867768292
"83",25.6661894769263,-1.14273382883104
"84",27.4634773154312,0.0161094982011066
"85",26.2698334332905,-0.680810882013437
"86",25.8766723434412,-0.470491750876656
"87",26.1739236860097,-0.259084907206715
"88",24.5857906127063,-1.42283358749811
"89",27.9075661504444,0.223247938081316
"90",29.7726857175162,1.62689437185514
"91",27.920072258197,0.772201413460589
"92",27.8917199128311,3.08319051513444
"93",24.7694181511322,-3.60075313468824
"94",25.16625822986,-1.02928662092306
"95",26.5227025805733,1.26457474558045
"96",26.202525249911,-0.174101483486416
"97",26.6557992102264,-1.64661030670435
"98",26.5174908738662,1.96360044207149
"99",26.234139757037,2.02003640387574
"100",27.2321029741454,0.104595246590119
"101",27.304184135754,-0.0220476052253384
"102",25.5733077775859,-0.780543072830832
"103",26.0429642828163,0.146717930725592
"104",25.946890017243,-0.322580031723087
"105",24.3325410555604,-0.702624051513168
"106",27.0786338014369,-2.0604491666107
"107",26.5309156384843,1.99676946370642
"108",27.4889061955635,1.40645502786789
"109",26.8478778054213,1.31311026554066
"110",26.1108342608485,-2.23822271940373
"111",25.3553113482457,-0.645221055305301
"112",26.4881978377604,0.511469925795006
"113",26.8278919841306,-0.964403239475822
"114",27.139628352807,0.476141484532954
"115",25.3075860228151,1.7307340993806
"116",27.079572355804,-2.08183998733043
"117",25.9695433502664,0.82063423752914
"118",25.5216598271321,-3.66676400513248
"119",26.1742404677564,0.760023343726256
"120",27.4903167685101,0.248809570622688
"121",27.1241701898145,0.89669305764773
"122",25.7850824166394,-1.97971820209194
"123",25.7967636365394,0.879769947614359
"124",25.9993675959619,-1.05698707785102
"125",26.683919095926,0.0621344784848843
"126",26.1696390288298,-2.94807133138778
"127",25.5897751999435,-1.05031482691706
"128",25.7773642275949,-1.24497334738675
"129",26.0955936626076,-2.19873874404376
"130",27.0152957182651,2.16162108309455
"131",26.8832079913689,1.07528895837222
"132",27.1505924481201,-0.443769728802493
"133",26.0751028466077,-0.844977015728843
"134",25.4074407659873,-0.158275148473128
"135",27.3286406599958,-1.23167154067177
"136",25.5177384521851,-0.66764166722837
"137",26.1248515800331,-1.62824274438463
"138",25.5170303448391,0.179265304642549
"139",25.8039396529683,-0.111835069568194
"140",25.8630759865814,-0.302113085954113
"141",25.6004758910821,-1.39536975729342
"142",26.3907891221207,-0.548781221042971
"143",25.7244346765212,0.568004963984651
"144",26.7552044611418,-2.59889321780912
"145",25.6539167721602,1.02565985416243
"146",25.2478150848654,-2.637846744852
"147",24.3879017527597,-0.671917271735262
"148",24.7357962484598,1.24572345892056
"149",25.28033843509,-1.24028846283672
"150",26.0730795947139,-0.260126968690315
"151",26.0751858636364,0.387719261156254
"152",25.5350062386257,-2.27242760081722
"153",26.537076777482,-0.557848891230865
"154",26.7119854137997,0.00598214104741621
"155",26.4794941142523,-0.362853618028758
"156",26.8401177751017,-1.53670494015596
"157",26.1089360652756,-0.330984180875901
"158",26.7134974461743,-1.45814677692805
"159",25.4908885935281,-1.7997116027365
"160",26.9727355824498,0.516556723761927
"161",26.6387333197513,-1.33931063198054
"162",27.0376216043406,2.0690808983754
"163",27.9016149274314,-0.108330203121952
"164",27.541395809154,0.761808743277227
"165",24.9908016694403,-2.52397494939971
"166",26.749273476871,0.916631392791904
"167",25.5840425114005,-1.88402912171422
"168",27.6586219670111,-1.4150042047729
"169",26.5313046089074,0.327518885698738
"170",25.9275904941166,-0.331234310518007
"171",26.8090952484471,-0.407468828816665
"172",26.1669812383608,1.48880726063967
"173",25.5976116636218,-1.51621275729558
"174",25.2273166941283,-1.03073564172607
"175",27.0930691654247,-1.49266367295741
"176",25.8465576056691,0.397046901310497
"177",25.5564368197276,-0.798963022126733
"178",26.2844000296425,-1.80996280867841
"179",25.9988066557529,0.758073600659795
"180",26.2219934194474,-1.11562098326303
"181",27.1354576857261,0.442619446989368
"182",26.9396555167471,1.38076048788951
"183",27.2857699626557,-0.953210513578981
"184",27.3092731412851,-1.32381421247406
"185",26.4478579337687,-2.50231810065264
"186",23.8230428318809,-1.4190811321655
"187",27.2967067717158,0.676439727175046
"188",27.3412507491877,1.59930382665284
"189",25.519242541031,-0.706175935111598
"190",26.3172814689264,0.115770133228731
"191",28.2662188100337,2.34030332773891
"192",26.2450180742009,-1.54536618046459
"193",26.8649864386718,-2.47198167920595
"194",26.6867667792377,2.41673138169428
"195",26.3723651529123,-1.12049625822043
